"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Allow ASON Resources","ASAP","Frequency","TCM Enabled","TCM ASAP Enabled","Wave Key","Alias","Alias 2","Order Number","Customer","Group Order Name","Created By","Created Date","Frequency Band","OMSP Connection Name","Enable NIM","% Low Utilization Threshold","% High Utilization Threshold","% Utilization","Latest Note","NPA Name","Channel Width","Grid Type","Line Mode Profile","Scheduled Jobs","Line Mode Profile Description","Reversion Control Group","NML ASAP","From NE #1","To NE #1","5G Tributary Size","ASE Control Mode","Utilization Profile","Timeslots Count","Order ID"
"Up","Commissioned","ODU4","Core_DFA_ER_PS36_01-01-18-L1_SFD-26_DFA_EMH_PS36_01-01-18-L1_SFD-26_100G-9330","Unprotected","DFA-ER-1","OTUODU4-1-1-18-1","DFA-EMH-1","OTUODU4-1-1-18-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_DFA_ER_PS36_01-01-18-L1_SFD-26_DFA_EMH_PS36_01-01-18-L1_SFD-26_100G-9330","","A81285","","g-Core_DFA_ER_PS36_01-01-18-L1_SFD-26_DFA_EMH_PS36_01-01-18-L1_SFD-26_100G-9330","User","Thu Nov 03 2022 15:26:57 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","90","","BBNS","50.0","","","","","","default ASAP","DFA-ER-1#OCS","DFA-EMH-1#OCS","N/A","ASE Disabled","DEFAULT","0","306259"
"Up","Commissioned","ODU4","Core_SGC_MDP-2_PS24x_01-12-19-L2_MCS-2-8-15_SGC_MTA-2_PS24x_01-12-13-L2_MCS-4-15-14_200G_9238.125","Unprotected","SGC-MDP-2","OTUODU4-12-19-3","SGC-MTA-2","OTUODU4-12-13-3","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","N/A","Core_SGC_MDP-2_PS24x_01-12-19-L2_MCS-2-8-15_SGC_MTA-2_PS24x_01-12-13-L2_MCS-4-15-14_200G_9238.125","","A81340","","g-Core_SGC_MDP-2_PS24x_01-12-19-L2_MCS-2-8-15_SGC_MTA-2_PS24x_01-12-13-L2_MCS-4-15-14_200G_9238.125","User","Fri Nov 04 2022 10:49:40 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","20","","BBNS","62.5","","","","","","default ASAP","SGC-MDP-2","SGC-MTA-2","N/A","ASE Disabled","DEFAULT","0","306376"
"Up","Commissioned","ODU4","Core_SGC_MDP-2_PS24x_01-12-19-L2_MCS-2-8-15_SGC_MTA-2_PS24x_01-12-13-L2_MCS-4-15-14_200G_9238.125 ODU4#1","Unprotected","SGC-MDP-2","OTUODU4-12-19-4","SGC-MTA-2","OTUODU4-12-13-4","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","N/A","Core_SGC_MDP-2_PS24x_01-12-19-L2_MCS-2-8-15_SGC_MTA-2_PS24x_01-12-13-L2_MCS-4-15-14_200G_9238.125 ODU4#1","","A81343","","g-Core_SGC_MDP-2_PS24x_01-12-19-L2_MCS-2-8-15_SGC_MTA-2_PS24x_01-12-13-L2_MCS-4-15-14_200G_9238.125","User","Fri Nov 04 2022 10:51:51 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","","62.5","","","","","","default ASAP","SGC-MDP-2","SGC-MTA-2","N/A","ASE Disabled","DEFAULT","0","306392"
"Up","Commissioned","ODU4","Core_SGC_MTA-2_PS24x_01-12-12-L3_NGA_PSI-2_PS24x_01-12-14-L4_100G_9455 ","Unprotected","SGC-MTA-2","OTUODU4-12-12-3","NGA-PSI-2","OTUODU4-12-14-4","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MTA-2_PS24x_01-12-12-L3_NGA_PSI-2_PS24x_01-12-14-L4_100G_9455 ","","A81347","","g-Core_SGC_MTA-2_PS24x_01-12-12-L3_NGA_PSI-2_PS24x_01-12-14-L4_100G_9455 ","User","Fri Nov 04 2022 11:25:00 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MTA-2","NGA-PSI-2","N/A","ASE Disabled","DEFAULT","0","306411"
"Up","Commissioned","ODU4","Core_SGC_MTA-2_PS24x_01-12-10-L3_NGA_PSI-2_PS24x_01-12-22-L4_100G_9455 ","Unprotected","SGC-MTA-2","OTUODU4-12-10-3","NGA-PSI-2","OTUODU4-12-22-4","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MTA-2_PS24x_01-12-10-L3_NGA_PSI-2_PS24x_01-12-22-L4_100G_9455 ","","A81359","","g-Core_SGC_MTA-2_PS24x_01-12-10-L3_NGA_PSI-2_PS24x_01-12-22-L4_100G_9455 ","User","Fri Nov 04 2022 12:55:17 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MTA-2","NGA-PSI-2","N/A","ASE Disabled","DEFAULT","0","306465"
"Up","Commissioned","ODU1","SGS-JFL-1#OCS/ODU1-1-3-46-7 SGS-JME-1#OCS/ODU1-1-2-46-10 ODU1","Unprotected","SGS-JFL-1","ODU1-1-3-46-7","SGS-JME-1","ODU1-1-2-46-10","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","SGS-JFL-1#OCS/ODU1-1-3-46-7 SGS-JME-1#OCS/ODU1-1-2-46-10 ODU1","","R81365","","g-SGS_JFL_PS64_01-03-46-07_SGS_JME_PS64_01-02-46-010_STM16_1","User","Fri Nov 04 2022 23:09:20 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","SGS-JFL-1#OCS","SGS-JME-1#OCS","N/A","NA","DEFAULT","0","306556"
"Up","Commissioned","ODU4","Core_SGC_JGE-2_PS24x_01-12-24-L2_MCS_2-8_SGC_MDP-2_PS24x_01-12-21-L1_MCS_1-8_100G_9395","Unprotected","SGC-JGE-2","OTUODU4-12-24-2","SGC-MDP-2","OTUODU4-12-21-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_JGE-2_PS24x_01-12-24-L2_MCS_2-8_SGC_MDP-2_PS24x_01-12-21-L1_MCS_1-8_100G_9395","","R81428","","g-Core_SGC_JGE-2_PS24x_01-12-24-L2_MCS_2-8_SGC_MDP-2_PS24x_01-12-21-L1_MCS_1-8_100G_9395","User","Mon Nov 07 2022 08:23:58 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","70","","BBNS","50.0","","","","","","default ASAP","SGC-JGE-2","SGC-MDP-2","N/A","ASE Disabled","DEFAULT","0","306680"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-11-26-L2_1-11-AD13_KZN_DNE-2_PS24x_01-11-26-L3_1-11-AD13_100G_9425","Unprotected","KZN-DMO-2","OTUODU4-11-26-2","KZN-DNE-2","OTUODU4-11-26-3","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-11-26-L2_1-11-AD13_KZN_DNE-2_PS24x_01-11-26-L3_1-11-AD13_100G_9425","","A81446","","g-Core_KZN_DMO-2_PS24x_01-11-26-L2_1-11-AD13_KZN_DNE-2_PS24x_01-11-26-L3_1-11-AD13_100G_9425","User","Mon Nov 07 2022 10:10:40 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","KZN-DNE-2","N/A","ASE Disabled","DEFAULT","0","306759"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-12-22-L1_1-11-AD14_KZN_DNE-2_PS24x_01-12-24-L1_1-11-AD14_100G_9435","Unprotected","KZN-DMO-2","OTUODU4-12-22-1","KZN-DNE-2","OTUODU4-12-24-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-12-22-L1_1-11-AD14_KZN_DNE-2_PS24x_01-12-24-L1_1-11-AD14_100G_9435","","A81463","","g-Core_KZN_DMO-2_PS24x_01-12-22-L1_1-11-AD14_KZN_DNE-2_PS24x_01-12-24-L1_1-11-AD14_100G_9435","User","Mon Nov 07 2022 10:53:50 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","KZN-DNE-2","N/A","ASE Disabled","DEFAULT","0","306852"
"Up","Commissioned","ODU4","Core_SGC_MTA-2_PS24x_01-11-13-L1_MCS_3-16_SGS_JFL-2_PS24x_01-11-20-L3_MCS_2-11_100G_9490","Unprotected","SGC-MTA-2","OTUODU4-11-13-1","SGS-JFL-2","OTUODU4-11-20-3","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MTA-2_PS24x_01-11-13-L1_MCS_3-16_SGS_JFL-2_PS24x_01-11-20-L3_MCS_2-11_100G_9490","","A81554","","g-SGC-MTA-2/OTUODU4-11-13-1 SGS-JFL-2/OTUODU4-11-20-3 ODU4","User","Tue Nov 08 2022 09:28:13 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MTA-2","SGS-JFL-2","N/A","ASE Disabled","DEFAULT","0","307134"
"Up","Commissioned","ODU4","Core_SGC_MTA-2_PS24x_01-11-27-L1_MCS_4-15_SGS_JFL-2_PS24x_01-11-27-L3_MCS_1-11_100G_9490","Unprotected","SGC-MTA-2","OTUODU4-11-27-1","SGS-JFL-2","OTUODU4-11-27-3","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MTA-2_PS24x_01-11-27-L1_MCS_4-15_SGS_JFL-2_PS24x_01-11-27-L3_MCS_1-11_100G_9490","","A81560","","g-Core_SGC_MTA-2_PS24x_01-11-27-L1_MCS_4-15_SGS_JFL-2_PS24x_01-11-27-L3_MCS_1-11_100G_9490","User","Tue Nov 08 2022 09:33:33 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MTA-2","SGS-JFL-2","N/A","ASE Disabled","DEFAULT","0","307178"
"Up","Commissioned","ODU4","Core_SGC_MTA-2_PS24x_01-12-06-L1_MCS_2-11_SGS_JFL-2_PS24x_01-12-22-L4_MCS_2-11_100G_9445","Unprotected","SGC-MTA-2","OTUODU4-12-6-1","SGS-JFL-2","OTUODU4-12-22-4","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MTA-2_PS24x_01-12-06-L1_MCS_2-11_SGS_JFL-2_PS24x_01-12-22-L4_MCS_2-11_100G_9445","","A81576","","g-Core_SGC_MTA-2_PS24x_01-12-06-L1_MCS_2-11_SGS_JFL-2_PS24x_01-12-22-L4_MCS_2-11_100G_9445","User","Tue Nov 08 2022 10:51:10 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MTA-2","SGS-JFL-2","N/A","ASE Disabled","DEFAULT","0","307281"
"Up","Commissioned","ODU4","Core_SGC_MTA-2_PS24x_01-12-12-L1_MCS_3-16_SGS_JFL-2_PS24x_01-12-28-L4_MCS_1-11_100G_9445","Unprotected","SGC-MTA-2","OTUODU4-12-12-1","SGS-JFL-2","OTUODU4-12-28-4","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MTA-2_PS24x_01-12-12-L1_MCS_3-16_SGS_JFL-2_PS24x_01-12-28-L4_MCS_1-11_100G_9445","","A81580","","g-Core_SGC_MTA-2_PS24x_01-12-12-L1_MCS_3-16_SGS_JFL-2_PS24x_01-12-28-L4_MCS_1-11_100G_9445","User","Tue Nov 08 2022 11:03:14 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MTA-2","SGS-JFL-2","N/A","ASE Disabled","DEFAULT","0","307322"
"Up","Commissioned","ODU4","Core_KZN_DTA-2_PS24x_01-12-18-L3_1-8-AD11_NGA_PSI-2_PS24x_01-12-14-L2_4-12-AD7_100G_9525","Unprotected","NGA-PSI-2","OTUODU4-12-14-2","KZN-DTA-2","OTUODU4-12-18-3","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DTA-2_PS24x_01-12-18-L3_1-8-AD11_NGA_PSI-2_PS24x_01-12-14-L2_4-12-AD7_100G_9525","","A81596","","g-Core_KZN_DTA-2_PS24x_01-12-18-L3_1-8-AD11_NGA_PSI-2_PS24x_01-12-14-L2_4-12-AD7_100G_9525","User","Tue Nov 08 2022 12:05:45 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","NGA-PSI-2","KZN-DTA-2","N/A","ASE Disabled","DEFAULT","0","307669"
"Up","Commissioned","ODU4","Core_DFA_SG_PS36_01-01-04-L1_SFD-26_KZN-DMO_PS64_01-01-33-L1_SFD-26_100G_9240","Unprotected","KZN-DMO-PSS-1","OTUODU4-1-1-33-1","DFA-SG-1","OTUODU4-1-1-4-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","N/A","Core_DFA_SG_PS36_01-01-04-L1_SFD-26_KZN-DMO_PS64_01-01-33-L1_SFD-26_100G_9240","","R81746","","g-DFA_SG_PS36_01-01-04-L1_SFD-26_KZN-DMO_PS64_01-01-33-L1_SFD-26_100G_9240","User","Tue Nov 08 2022 23:50:26 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","63.75","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","DFA-SG-1#OCS","N/A","ASE Disabled","DEFAULT","0","308229"
"Up","Commissioned","ODU4","Core_KZN_DMO_PS64_01-03-44-L1_SFD26_DFA_SG_PS36_01-02-06-L1_SFD26_100G_9180","Unprotected","KZN-DMO-PSS-1","OTUODU4-1-3-44-1","DFA-SG-1","OTUODU4-1-2-6-1","","","","","Cleared","Minor","In Service","In Service","Completed","Started","Started","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DMO_PS64_01-03-44-L1_SFD26_DFA_SG_PS36_01-02-06-L1_SFD26_100G_9180","","R81758","","g-KZN_DMO_PS64_01-03-44-L1_SFD26_DFA_SG_PS36_01-02-06-L1_SFD26_100G_9180","User","Tue Nov 08 2022 23:53:01 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","20","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","DFA-SG-1#OCS","N/A","ASE Disabled","DEFAULT","0","308268"
"Up","Commissioned","ODU4","Core_WES_MT-2_PS36_01-1-17-L1_MCS2-8_AD2_WES_PPK-2_PS64_01_02-01-L1_SFD30_100G","Unprotected","WES-PPK-2","OTUODU4-1-2-1-1","WES-MT-2","OTUODU4-1-1-17-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_WES_MT-2_PS36_01-1-17-L1_MCS2-8_AD2_WES_PPK-2_PS64_01_02-01-L1_SFD30_100G","","A81826","","g-Core_WES_MT-2_PS36_01-1-17-L1_MCS2-8_AD2_WES_PPK-2_PS64_01_02-01-L1_SFD30_100G","User","Wed Nov 09 2022 00:34:24 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","10","","BBNS","50.0","","","","","","default ASAP","WES-PPK-2#OCS","WES-MT-2#OCS","N/A","ASE Disabled","DEFAULT","0","308464"
"Up","Commissioned","ODU4","Core_WES_FSDC-2_PS24X_01-12-11-L1-2-8-AD14_MT-2_PS36_01-02-17-L1_1-8-AD3_100G_9365","Unprotected","WES-FSDC-2","OTUODU4-12-11-1","WES-MT-2","OTUODU4-1-2-17-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_WES_FSDC-2_PS24X_01-12-11-L1-2-8-AD14_MT-2_PS36_01-02-17-L1_1-8-AD3_100G_9365","","A81879","","g-Core_WES_FSDC-2_PS24X_01-12-11-L1-2-8-AD14_MT-2_PS36_01-02-17-L1_2-8-AD4_100G_9365","User","Wed Nov 09 2022 12:16:03 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","30","","BBNS","50.0","","","","","","default ASAP","WES-FSDC-2","WES-MT-2#OCS","N/A","ASE Disabled","DEFAULT","0","308633"
"Up","Commissioned","ODU4","Core_NGA_PSI-2_PS24x_01-11-27-L1_3-12-AD9_DFA_EMH_PS36_01-01-08-L1_SFD-28_100G_9280","Unprotected","NGA-PSI-2","OTUODU4-11-27-1","DFA-EMH-1","OTUODU4-1-1-8-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_NGA_PSI-2_PS24x_01-11-27-L1_3-12-AD9_DFA_EMH_PS36_01-01-08-L1_SFD-28_100G_9280","","A81881","","g-Core_NGA_PSI-2_PS24x_01-11-27-L1_3-12-AD9_DFA_ER_PS36_01-01-08-L1_SFD-28_100G_9280","User","Wed Nov 09 2022 12:16:17 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","NGA-PSI-2","DFA-EMH-1#OCS","N/A","ASE Disabled","DEFAULT","0","308636"
"Up","Commissioned","ODU4","Core_WES_CTE-2_PS24x_01-12-20-L2_2-11-AD2_MT-2_PS36_01-02-16-L1_2-8-AD4_100G_9270","Unprotected","WES-CTE-2","OTUODU4-12-20-2","WES-MT-2","OTUODU4-1-2-16-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_WES_CTE-2_PS24x_01-12-20-L2_2-11-AD2_MT-2_PS36_01-02-16-L1_2-8-AD4_100G_9270","","A81888","","g-Core_WES_CTE-2_PS24x_01-12-20-L2_2-11-AD2_MT-2_PS36_01-02-16-L1_2-8-AD4_100G_9270","User","Wed Nov 09 2022 12:30:34 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","40","","BBNS","50.0","","","","","","default ASAP","WES-CTE-2","WES-MT-2#OCS","N/A","ASE Disabled","DEFAULT","0","308742"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-11 WC_CCTY-1#OCS/ODU0-1-2-12-11 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-11","WES-CCTY-1","ODU0-1-2-12-11","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-11 WC_CCTY-1#OCS/ODU0-1-2-12-11 ODU0","","R82010","","g-WC_CTE_PS64_01-03-16-11_CCTY_PS36_01-02-12-11_1G_1","User","Thu Nov 10 2022 02:15:22 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309021"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-12 WC_CCTY-1#OCS/ODU0-1-2-12-12 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-12","WES-CCTY-1","ODU0-1-2-12-12","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-12 WC_CCTY-1#OCS/ODU0-1-2-12-12 ODU0","","R82012","","g-WC_CTE_PS64_01-03-16-12_CCTY_PS36_01-02-12-12_1G_1","User","Thu Nov 10 2022 02:20:50 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309025"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-14 WC_CCTY-1#OCS/ODU0-1-2-12-14 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-14","WES-CCTY-1","ODU0-1-2-12-14","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-14 WC_CCTY-1#OCS/ODU0-1-2-12-14 ODU0","","R82014","","g-WC_CTE_PS64_01-03-16-14_CCTY_PS36_01-02-12-14_1G_1 ","User","Thu Nov 10 2022 02:26:01 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309029"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-15 WC_CCTY-1#OCS/ODU0-1-2-12-15 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-15","WES-CCTY-1","ODU0-1-2-12-15","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-15 WC_CCTY-1#OCS/ODU0-1-2-12-15 ODU0","","R82016","","g-WC_CTE_PS64_01-03-16-15_CCTY_PS36_01-02-12-15_1G_1 ","User","Thu Nov 10 2022 02:32:15 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309033"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-16 WC_CCTY-1#OCS/ODU0-1-2-12-16 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-16","WES-CCTY-1","ODU0-1-2-12-16","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-16 WC_CCTY-1#OCS/ODU0-1-2-12-16 ODU0","","R82018","","g-WC_CTE_PS64_01-03-16-16_CCTY_PS36_01-02-12-16_1G_1 ","User","Thu Nov 10 2022 02:39:02 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309037"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-13 WC_CCTY-1#OCS/ODU0-1-2-12-13 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-13","WES-CCTY-1","ODU0-1-2-12-13","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-13 WC_CCTY-1#OCS/ODU0-1-2-12-13 ODU0","","R82023","","g-WC_CTE_PS64_01-03-16-13_CCTY_PS36_01-02-12-13_1G_1 ","User","Thu Nov 10 2022 03:11:33 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309046"
"Up","Commissioned","ODU0","WC_CTE-1#OCS/ODU0-1-3-16-9 WC_CCTY-1#OCS/ODU0-1-2-12-9 ODU0","SNC-N","WES-CTE-1","ODU0-1-3-16-9","WES-CCTY-1","ODU0-1-2-12-9","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WC_CTE-1#OCS/ODU0-1-3-16-9 WC_CCTY-1#OCS/ODU0-1-2-12-9 ODU0","","R82025","","g-WC_CTE_PS64_01-03-16-09_CCTY_PS36_01-02-12-09_1G_1","User","Thu Nov 10 2022 03:24:30 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-CTE-1#OCS","WES-CCTY-1#OCS","N/A","NA","DEFAULT","0","309048"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-11-25-L4_1-8-AD2_SGA_MTA-2_PS24x_01-11-27-L2_4-15-AD13_100G_9515","Unprotected","KZN-DMO-2","OTUODU4-11-25-4","SGC-MTA-2","OTUODU4-11-27-2","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-11-25-L4_1-8-AD2_SGA_MTA-2_PS24x_01-11-27-L2_4-15-AD13_100G_9515","","A82051","","g-Core_KZN_DMO-2_PS24x_01-11-25-L4_1-8-AD2_SGA_MTA-2_PS24x_01-11-27-L2_4-15-AD13_100G_9515","User","Thu Nov 10 2022 10:52:34 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","SGC-MTA-2","N/A","ASE Disabled","DEFAULT","0","309084"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-12-24-L2_2-8-AD2_SGA_MTA-2_PS24x_01-12-22-L2_1-11-AD3_100G_9515","Unprotected","KZN-DMO-2","OTUODU4-12-24-2","SGC-MTA-2","OTUODU4-12-22-2","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-12-24-L2_2-8-AD2_SGA_MTA-2_PS24x_01-12-22-L2_1-11-AD3_100G_9515","","A82055","","g-Core_KZN_DMO-2_PS24x_01-12-24-L2_2-8-AD2_SGA_MTA-2_PS24x_01-12-22-L2_1-11-AD3_100G_9515","User","Thu Nov 10 2022 11:26:23 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","SGC-MTA-2","N/A","ASE Disabled","DEFAULT","0","309294"
