"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","Allow ASON Resources","ASAP","Alias","Alias 2","Order Number","Customer","Group Order Name","Created Date","Enable NIM","Latest Note","NPA Name","Channel Width","Actual Latency - WORK (microsec)","Actual Latency - PROTECT(microsec)","Latency Status","Latency Timestamp","Reservation","Reservation Expiry Date","Test Status","BER Measurement Result","TCM Enabled","TCM ASAP Enabled","Wave Key","NML ASAP","From NE #1","To NE #1","ASE Control Mode","Order ID"
"Up","Commissioned","10GbE","KZN_RB-2_PS36x_01-02-20-02_KZN_DNE-2_PS24x_01-12-01-23_10GbE_2","SNC-N Server Protected","KZN-DNE-2","30AN300-12-1-23","KZN-RB-2","GBE10-1-2-20-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","3008_TID:451145_KZN_DNE 8665-2_POC1_RB 8665-2_POC2_VDC_40G_LAG7: IP/MPLS_CORE_10GbE_2","","A88649","","g-KZN_RB-2_PS36x_01-02-20-02_KZN_DNE-2_PS24x_01-12-01-23_10GbE_2","Fri Jun 02 2023 09:38:40 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","Fri Jun 02 2023 09:40:33 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","KZN-DNE-2","KZN-RB-2#OCS","NA","335395"
"Up","Commissioned","10GbE","KZN_RB-2_PS36x_01-02-20-03_KZN_DNE-2_PS24x_01-12-02-22_10GbE_3","SNC-N Server Protected","KZN-DNE-2","30AN300-12-2-22","KZN-RB-2","GBE10-1-2-20-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","3012_TID:451145_KZN_DNE 8665-2_POC1_RB 8665-2_POC2_VDC_40G_LAG7: IP/MPLS_CORE_10GbE_3","","A88652","","g-KZN_RB-2_PS36x_01-02-20-03_KZN_DNE-2_PS24x_01-12-02-22_10GbE_3","Fri Jun 02 2023 09:42:38 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","Fri Jun 02 2023 09:44:59 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","KZN-DNE-2","KZN-RB-2#OCS","NA","335399"
"Up","Commissioned","10GbE","NLD6-Ingeli-1_PS16_1-8-C1_NLD6-PS-1_PS32_4-17-C1_10GE","Unprotected","NLD6-Ingeli-1","S13X100-1-8-C1","NLD6-PS-1","S13X100-4-17-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","Automatic In Service","In Service","Completed","No","Not Set","NLD6-Ingeli-1_PS16_1-8-C1_NLD6-PS-1_PS32_4-17-C1_10GE_BEP1_via KK","","A88654","","g-NLD6-Ingeli-1/S13X100-1-8-C1 NLD6-PS-1/S13X100-4-17-C1 DSR","Fri Jun 02 2023 09:42:55 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD6-Ingeli-1","NLD6-PS-1","NA","335402"
"Up","Commissioned","10GbE","KZN_RB-2_PS36x_01-02-20-04_KZN_DNE-2_PS24x_01-12-02-23_10GbE_4","SNC-N Server Protected","KZN-DNE-2","30AN300-12-2-23","KZN-RB-2","GBE10-1-2-20-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","3021_TID:451145_KZN_DNE 8665-2_POC1_RB 8665-2_POC2_VDC_40G_LAG7: IP/MPLS_CORE_10GbE_4","","A88658","","g-KZN_RB-2_PS36x_01-02-20-04_KZN_DNE-2_PS24x_01-12-02-23_10GbE_4","Fri Jun 02 2023 09:47:40 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","Fri Jun 02 2023 09:49:34 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","KZN-DNE-2","KZN-RB-2#OCS","NA","335408"
"Up","Commissioned","10GbE","EAS_EL-1_PS36_01-01-20-02_EL-Telkom-1_PS36_01-01-20-01_10GE","SNC-N Server Protected","EAS-EL-1","GBE10-1-1-20-2","EAS-EL-Telkom-1","GBE10-1-1-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","EAS_EL-1_PS36_01-01-20-02_EL-Telkom-1_PS36_01-01-20-01_10GE_BEP1","","A88682","","g-EAS_EL-1_PS36_01-01-20-02_EL-Telkom-1_PS36_01-01-20-01_10GE","Mon Jun 05 2023 09:47:03 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","EAS-EL-Telkom-1#OCS","NA","335462"
"Up","Commissioned","10GbE","EAS_EL-1_PS36_01-01-20-03_EL-Telkom-1_PS36_01-01-20-02_10GE","SNC-N Server Protected","EAS-EL-1","GBE10-1-1-20-3","EAS-EL-Telkom-1","GBE10-1-1-20-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","EAS_EL-1_PS36_01-01-20-03_EL-Telkom-1_PS36_01-01-20-02_10GE_BEP1","","A88687","","g-EAS_EL-1_PS36_01-01-20-03_EL-Telkom-1_PS36_01-01-20-02_10GE","Mon Jun 05 2023 09:55:14 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","EAS-EL-Telkom-1#OCS","NA","335468"
"Up","Commissioned","10GbE","EAS_EL-1_PS36_01-01-20-07_EL-Telkom-1_PS36_01-01-20-03_10GE","SNC-N Server Protected","EAS-EL-1","GBE10-1-1-20-7","EAS-EL-Telkom-1","GBE10-1-1-20-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","EAS_EL-1_PS36_01-01-20-07_EL-Telkom-1_PS36_01-01-20-03_10GE_BEP1","","A88696","","g-EAS_EL-1_PS36_01-01-20-07_EL-Telkom-1_PS36_01-01-20-03_10GE","Mon Jun 05 2023 10:30:44 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","EAS-EL-Telkom-1#OCS","NA","335479"
"Up","Commissioned","100GbE","NGA_PRO-2_CDC-F_01-04-03-C21_NW_RT-1_CDC-F_01-04-14-C21_100G-1","Unprotected","NGA-PRO-2","S13X100-4-3-C21","NW-RT-1","S13X100-4-14-C21","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","Maintenance","In Service","Completed","No","Not Set","VB 1-20219573176 DFA PRO_to_RT_100G-1","","A88725","","g-NGA_PRO-2_CDC-F_01-04-03-C21_NW_RT-1_CDC-F_01-04-14-C21_100G-1","Wed Jun 07 2023 12:49:00 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","570.55","0","NOTAVAILABLE","","N/A","","None","","N/A","N/A","N/A","default ASAP","NGA-PRO-2","NW-RT-1","NA","335565"
"Up","Commissioned","10GbE","NLD8-DWK-1/S13X100-1-6-C1 NLD8-LT-1/S13X100-1-11-C1 DSR","Unprotected","NLD8-DWK-1","S13X100-1-6-C1","NLD8-LT-1","S13X100-1-11-C1","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","Maintenance","In Service","Completed","No","Not Set","NLD8-DWK-1/S13X100-1-6-C1 NLD8-LT-1/S13X100-1-11-C1 DSR","","A88762","","g-NLD8-DWK-1/S13X100-1-6-C1 NLD8-LT-1/S13X100-1-11-C1 DSR","Thu Jun 08 2023 17:49:10 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","DMF","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD8-DWK-1","NLD8-LT-1","NA","336128"
"Up","Commissioned","10GbE","NLD8-DWK-1/S13X100-1-6-C2 NLD8-LT-1/S13X100-1-11-C2 DSR","Unprotected","NLD8-DWK-1","S13X100-1-6-C2","NLD8-LT-1","S13X100-1-11-C2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","NLD8-DWK-1/S13X100-1-6-C2 NLD8-LT-1/S13X100-1-11-C2 DSR","","A88765","","g-NLD8-DWK-1/S13X100-1-6-C2 NLD8-LT-1/S13X100-1-11-C2 DSR","Thu Jun 08 2023 18:03:30 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","DMF","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD8-DWK-1","NLD8-LT-1","NA","336132"
"Up","Commissioned","STM-16","SGC_MTA_PS64_01-03-46-07_SGS_JFL_PS64_01-03-46-09_STM16_1","Unprotected","SGC-MTA-1","STM16-1-3-46-7","SGS-JFL-1","STM16-1-3-46-9","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Enabled","TID297990_SGC_MTA_6350-2-JFL_6350-2-STM16-02_VIA_ALU_A11376","A11376","A11376","","g-SGC_MTA_PS64_01-03-46-07_SGS_JFL_PS64_01-03-46-09_STM16_1","Wed Jul 13 2016 14:47:26 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MTA-1#OCS","SGS-JFL-1#OCS","NA","18127"
"Up","Commissioned","STM-16","SGC_MTA_PS64_01-01-46-07_SGS_JFL_PS64_01-01-46-09_STM16_1","Unprotected","SGC-MTA-1","STM16-1-1-46-7","SGS-JFL-1","STM16-1-1-46-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Enabled","SGC_MTA_PS64_01-01-46-07_SGS_JFL_PS64_01-01-46-09_STM16_1","A11384","A11384","","g-SGC_MTA_PS64_01-01-46-07_SGS_JFL_PS64_01-01-46-09_STM16_1","Wed Jul 13 2016 15:20:03 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MTA-1#OCS","SGS-JFL-1#OCS","NA","18139"
"Up","Commissioned","STM-16","SGC_MTA_PS64_01-03-46-06_SGS_JFL_PS64_01-03-46-08_STM16_1","Unprotected","SGC-MTA-1","STM16-1-3-46-6","SGS-JFL-1","STM16-1-3-46-8","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Enabled","TID297979_SGC_MTA_6350-1-JFL_6350-1-STM16-02_VIA_NOKIA_MATE2_A11392","A11392","A11392","","g-SGC_MTA_PS64_01-03-46-06_SGS_JFL_PS64_01-03-46-08_STM16_1","Wed Jul 13 2016 15:33:18 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MTA-1#OCS","SGS-JFL-1#OCS","NA","18147"
"Up","Commissioned","STM-16","SGC_MTA_PS64_01-01-46-06_SGS_JFL_PS64_01-01-46-08_STM16_1 ","Unprotected","SGC-MTA-1","STM16-1-1-46-6","SGS-JFL-1","STM16-1-1-46-8","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Enabled","TID297978_SGC_MTA_6350-1-JFL_6350-1-MATE1-STM16-01_VIA_NOKIA_A11396","A11396","A11396","","g-SGC_MTA_PS64_01-01-46-06_SGS_JFL_PS64_01-01-46-08_STM16_1 ","Wed Jul 13 2016 15:40:12 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MTA-1#OCS","SGS-JFL-1#OCS","NA","18151"
"Up","Commissioned","1GbE","SGC_MTA_PS64_01-02-46-09_SGS_JFL_PS64_01-02-46-17_1G_1 ","SNC-N Server Protected","SGC-MTA-1","GBE-1-2-46-9","SGS-JFL-1","GBE-1-2-46-17","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Enabled","SGA-MTA_CRS-JFL_CRS-CDN-RR test","A11412","A11412","","g-SGC_MTA_PS64_01-02-46-09_SGS_JFL_PS64_01-02-46-17_1G_1 ","Wed Jul 13 2016 16:31:01 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MTA-1#OCS","SGS-JFL-1#OCS","NA","18167"
"Up","Commissioned","STM-16","SGS_JFL_PS64_01-03-46-06_SGS_JME_PS64_01-02-46-09_STM16_1","Unprotected","SGS-JFL-1","STM16-1-3-46-6","SGS-JME-1","STM16-1-2-46-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Enabled","TID297899_SGA_JFL_6350-1-JME_6350-1-MATE2-STM16-02_VIA_NOKIA_A11483","A11483","A11483","","g-SGS_JFL_PS64_01-03-46-06_SGS_JME_PS64_01-02-46-09_STM16_1","Fri Jul 15 2016 11:09:20 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JME-1#OCS","NA","18221"
"Up","Commissioned","STM-16","SGS_JFL_PS64_01-01-46-06_SGS_JME_PS64_01-01-46-09_STM16_1","Unprotected","SGS-JFL-1","STM16-1-1-46-6","SGS-JME-1","STM16-1-1-46-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","TID297897_SGA_JFL_6350-1-JME_6350-1-MATE1-STM16-01_VIA_NOKIA_A11489","A11489","A11489","","g-SGS_JFL_PS64_01-01-46-06_SGS_JME_PS64_01-01-46-09_STM16_1","Fri Jul 15 2016 15:16:46 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JME-1#OCS","NA","18230"
"Up","Commissioned","STM-4","SGC_BR_PS36_01-01-12-01_SGC_MTA_PS64_01-01-46-01_STM4_1","Unprotected","SGC-BR-1","STM4-1-1-12-1","SGC-MTA-1","STM4-1-1-46-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","SGA_MTA_6350-01-BR_6340-01-STM4-0001_TID315770","A11505","A11505","","g-SGC_BR_PS36_01-01-12-01_SGC_MTA_PS64_01-01-46-01_STM4_1","Fri Jul 15 2016 16:08:18 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-BR-1#OCS","SGC-MTA-1#OCS","NA","18254"
"Up","Commissioned","STM-16","SGS_JFL_PS36_01-04-12-05_SGS_JDO_PS36_01-02-12-04_STM16_1","Unprotected","SGS-JFL-1","STM16-1-4-12-5","SGS-JDO-1","STM16-1-2-12-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","TID:405487_SGA_JFL_6350-2-JDO_6350-2-MATE2-STM16-01_VIA_NOKIA_A11532","A11532","A11532","","g-SGS_JFL_PS36_01-04-12-05_SGS_JDO_PS36_01-02-12-04_STM16_1","Mon Jul 18 2016 09:30:01 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JDO-1#OCS","NA","18290"
"Up","Commissioned","STM-16","SGS_JFL_PS36_01-04-12-04_SGS_JDO_PS36_01-02-12-03_STM16_1","Unprotected","SGS-JFL-1","STM16-1-4-12-4","SGS-JDO-1","STM16-1-2-12-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","TID405402_SGA_JFL_6350-1-JDO_6350-1-MATE2-STM16-02_VIA_NOKIA_A11547","A11547","A11547","","g-SGS_JFL_PS36_01-04-12-04_SGS_JDO_PS36_01-02-12-03_STM16_1","Mon Jul 18 2016 10:32:00 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JDO-1#OCS","NA","18312"
"Up","Commissioned","STM-16","SGS_JFL_PS64_01-01-46-07_SGS_JME_PS64_01-01-46-010_STM16_1","Unprotected","SGS-JFL-1","STM16-1-1-46-7","SGS-JME-1","STM16-1-1-46-10","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Enabled","TID297901_SGS_JFL_PS64_01-01-46-07_SGS_JME_PS64_01-01-46-010_STM16_1","A11597","A11597","","g-SGS_JFL_PS64_01-01-46-07_SGS_JME_PS64_01-01-46-010_STM16_1","Mon Jul 18 2016 15:10:03 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JME-1#OCS","NA","18369"
"Up","Commissioned","STM-16","SGC_KM_PS36_01-01-12-02_SGS_JME_PS64_01-01-46-05_STM16_1","Unprotected","SGC-KM-1","STM16-1-1-12-2","SGS-JME-1","STM16-1-1-46-5","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Enabled","TID327547_SGA_KM_LX2-JME_6350-2-STM16-VIA-NOKIA_VIA_MATE1","A11625","A11625","","g-SGC_KM_PS36_01-01-12-02_SGS_JME_PS64_01-01-46-05_STM16_1","Tue Jul 19 2016 09:52:55 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-KM-1#OCS","SGS-JME-1#OCS","NA","18403"
"Up","Commissioned","STM-16","SGC_KM_PS36_01-02-12-01_SGS_JME_PS64_01-02-46-02_STM16_1","Unprotected","SGC-KM-1","STM16-1-2-12-1","SGS-JME-1","STM16-1-2-46-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Enabled","TID: 327541_SGA_KM_LX1-JME_6350-1-STM16-01-via NOKIA_MATE2","A11633","A11633","","g-SGC_KM_PS36_01-02-12-01_SGS_JME_PS64_01-02-46-02_STM16_1","Tue Jul 19 2016 10:36:52 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-KM-1#OCS","SGS-JME-1#OCS","NA","18411"
"Up","Commissioned","STM-4","SGS_PW_PS36_01-01-12-02_SGS_JME_PS64_01-01-46-01_STM4_1 ","Unprotected","SGS-PW-1","STM4-1-1-12-2","SGS-JME-1","STM4-1-1-46-1","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Enabled","SGA_PW_6340-2-JME_6350-2-MATE1-STM4-01_TID320324","A11709","A11709","","g-SGS_PW_PS36_01-01-12-02_SGS_JME_PS64_01-01-46-01_STM4_1 ","Tue Jul 19 2016 12:46:01 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-PW-1#OCS","SGS-JME-1#OCS","NA","18491"
"Up","Commissioned","STM-4","SGS_PW_PS36_01-01-12-01_SGS_JFL_PS64_01-01-46-03_STM4_1 ","Unprotected","SGS-PW-1","STM4-1-1-12-1","SGS-JFL-1","STM4-1-1-46-3","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Enabled","SGA_PW_6340-1-JFL_6350-1-MATE1-STM4-01_TID320317","A11725","A11725","","g-SGS_PW_PS36_01-01-12-01_SGS_JFL_PS64_01-01-46-03_STM4_1 ","Tue Jul 19 2016 13:04:27 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-PW-1#OCS","SGS-JFL-1#OCS","NA","18508"
"Up","Commissioned","STM-4","SGC_SD_PS36_01-02-12-02_SGC_MTA_PS64_01-03-46-02_STM4_1","Unprotected","SGC-SD-1","STM4-1-2-12-2","SGC-MTA-1","STM4-1-3-46-2","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","Automatic In Service","In Service","Completed","No","Enabled","SGA_SD_LX2-MTA_6350-02-STM4-01_TID318338","A11733","A11733","","g-SGC_SD_PS36_01-02-12-02_SGC_MTA_PS64_01-03-46-02_STM4_1","Tue Jul 19 2016 13:09:25 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-SD-1#OCS","SGC-MTA-1#OCS","NA","18516"
"Up","Commissioned","STM-4","SGC_SD_PS36_01-01-12-02_SGS_JFL_PS64_01-01-46-01_STM4_1","Unprotected","SGC-SD-1","STM4-1-1-12-2","SGS-JFL-1","STM4-1-1-46-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","SGA_SD_LX2-JFL_6350-2-STM4-01_TID318339","A11742","A11742","","g-SGC_SD_PS36_01-01-12-02_SGS_JFL_PS64_01-01-46-01_STM4_1","Tue Jul 19 2016 13:18:18 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-SD-1#OCS","SGS-JFL-1#OCS","NA","18525"
"Up","Commissioned","STM-4","SGC_RS_PS36_01-02-12-01_SGC_MTA_PS64_01-03-46-03_STM4_1","Unprotected","SGC-RS-1","STM4-1-2-12-1","SGC-MTA-1","STM4-1-3-46-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","SGA-Rosebank_BSC LX2 to MTA 6350-2 STM4/0 _TID328120","A11746","A11746","","g-SGC_RS_PS36_01-02-12-01_SGC_MTA_PS64_01-03-46-03_STM4_1","Tue Jul 19 2016 13:26:25 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-RS-1#OCS","SGC-MTA-1#OCS","NA","18529"
"Up","Commissioned","10GbE","SGS_JME_PS64_01-02-14-05_SGS_PW_PS36_01-02-20-01_10G_1 ","SNC-N Server Protected","SGS-JME-1","GBE10-1-2-14-5","SGS-PW-1","GBE10-1-2-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","1008_BEP1.0_PW-ABR-JME-ASBR-10G-Link-03","A11806","A11806","","g-SGS_JME_PS64_01-02-14-05_SGS_PW_PS36_01-02-20-01_10G_1 ","Thu Jul 21 2016 11:48:59 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JME-1#OCS","SGS-PW-1#OCS","NA","18609"
"Up","Commissioned","STM-4","SGC_MDP_PS36_01-01-12-01_SGC_MTA_PS64_01-01-46-03_STM4_1","Unprotected","SGC-MDP-1","STM4-1-1-12-1","SGC-MTA-1","STM4-1-1-46-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","TID319855_SGA_MDP_LX1-MTA_6350-1-STM4-0001-VIA_NOKIA_MATE1_A11810","A11810","A11810","","g-SGC_MDP_PS36_01-01-12-01_SGC_MTA_PS64_01-01-46-03_STM4_1","Thu Jul 21 2016 11:50:12 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MDP-1#OCS","SGC-MTA-1#OCS","NA","18614"
"Up","Commissioned","STM-4","SGC_MDP_PS36_01-02-12-01_SGC_MTA_PS64_01-03-46-04_STM4_1","Unprotected","SGC-MDP-1","STM4-1-2-12-1","SGC-MTA-1","STM4-1-3-46-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Enabled","TID319859_SGA_MDP_LX2-MTA_6350-01-STM4-01_VIA_NOKIA_MATE02_A11814","A11814","A11814","","g-SGC_MDP_PS36_01-02-12-01_SGC_MTA_PS64_01-03-46-04_STM4_1","Thu Jul 21 2016 11:55:43 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MDP-1#OCS","SGC-MTA-1#OCS","NA","18618"
"Up","Commissioned","10GbE","SGS_JFL_PS64_01-01-14-03_SGS_JME_PS64_01-01-14-01_10G_1 ","SNC-N Server Protected","SGS-JFL-1","GBE10-1-1-14-3","SGS-JME-1","GBE10-1-1-14-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Enabled","SGA JME_8840-1 to JFL_8840-1 10G_TID40423","A11818","A11818","","g-SGS_JFL_PS64_01-01-14-03_SGS_JME_PS64_01-01-14-01_10G_1 ","Thu Jul 21 2016 11:57:45 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JME-1#OCS","NA","18622"
"Up","Commissioned","STM-4","SGC_MDP_PS36_01-01-12-02_SGS_JFL_PS64_01-01-46-02_STM4_1","Unprotected","SGC-MDP-1","STM4-1-1-12-2","SGS-JFL-1","STM4-1-1-46-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Enabled","TID319858_SGA_MDP_LX1-JFL_6350-02-STM4-02_VIA_NOKIA_MATE01_A11822","A11822","A11822","","g-SGC_MDP_PS36_01-01-12-02_SGS_JFL_PS64_01-01-46-02_STM4_1","Thu Jul 21 2016 12:10:53 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MDP-1#OCS","SGS-JFL-1#OCS","NA","18627"
"Up","Commissioned","STM-4","SGC_MDP_PS36_01-02-12-02_SGS_JFL_PS64_01-03-46-03_STM4_1","Unprotected","SGC-MDP-1","STM4-1-2-12-2","SGS-JFL-1","STM4-1-3-46-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Enabled","TID319856_SGA_MDP_LX1-JFL_6350-02-STM4-01_VIA_NOKIA_MATE02_A11826","A11826","A11826","","g-SGC_MDP_PS36_01-02-12-02_SGS_JFL_PS64_01-03-46-03_STM4_1","Thu Jul 21 2016 12:16:47 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","SGC-MDP-1#OCS","SGS-JFL-1#OCS","NA","18631"
